Ticket_ID,Department,Issue_Type,Priority,Created_Date,Assigned_Team,Resolution_Time_Hours,SLA_Hours,Status,Workflow_Type
2699,Sales,Workflow Delay,High,2025-04-28,IT Support,46,36,Open,Reporting
2700,Engineering,Workflow Delay,Low,2025-04-28,Analytics Team,14,12,Closed,Reporting
2701,Compliance,Integration Error,High,2025-03-13,Analytics Team,31,12,Closed,Automation
2702,Customer Support,Access Issue,High,2025-03-30,Analytics Team,48,36,Open,Reporting
2703,Engineering,Reporting Failure,Medium,2025-03-29,DataOps,3,24,Closed,Automation
2704,Operations,Access Issue,Medium,2025-04-13,Process Team,11,24,Closed,System
2705,Operations,Access Issue,High,2025-02-16,DevOps,33,36,Closed,Automation
2706,Finance,Workflow Delay,High,2025-02-25,IT Support,63,8,Closed,System
2707,Finance,Workflow Delay,Low,2025-04-18,Analytics Team,33,12,Closed,Process
2708,Compliance,Integration Error,High,2025-02-12,Process Team,49,8,Open,Automation
2709,HR,Permission Issue,Medium,2025-04-11,DevOps,40,12,Closed,Reporting
2710,Compliance,Permission Issue,Critical,2025-04-16,Analytics Team,49,8,Closed,User Access
2711,HR,Reporting Failure,Critical,2025-04-15,DevOps,28,24,Closed,System
2712,Engineering,Access Issue,Critical,2025-03-11,Analytics Team,3,8,Closed,System
2713,Marketing,Workflow Delay,Medium,2025-03-07,IT Support,41,8,Closed,User Access
2714,Engineering,Data Error,High,2025-03-01,DevOps,2,8,Closed,Process
2715,Marketing,Data Error,Critical,2025-02-17,DataOps,29,48,Closed,Process
2716,Marketing,System Bug,Low,2025-03-25,Process Team,45,12,Closed,Automation
2717,Finance,Permission Issue,Medium,2025-04-28,Process Team,10,24,Closed,Reporting
2718,Finance,Data Error,High,2025-01-07,Analytics Team,54,12,Open,Automation
2719,Finance,Workflow Delay,Low,2025-01-14,Analytics Team,39,36,Closed,Automation
2720,Engineering,Reporting Failure,Low,2025-03-26,DevOps,69,8,Closed,System
2721,Operations,System Bug,High,2025-01-20,DataOps,1,24,Closed,Process
2722,Sales,Workflow Delay,Low,2025-01-24,DevOps,24,24,Closed,Process
2723,Finance,Access Issue,High,2025-04-02,DevOps,46,12,Closed,Automation
2724,Marketing,Workflow Delay,Low,2025-04-14,DataOps,51,12,Closed,Reporting
2725,Sales,System Bug,High,2025-02-18,DevOps,29,12,Closed,System
2726,Compliance,Workflow Delay,Medium,2025-02-06,DevOps,39,36,Closed,Automation
2727,Customer Support,Access Issue,High,2025-02-28,DevOps,2,36,Closed,Reporting
2728,Engineering,Reporting Failure,Low,2025-03-03,IT Support,59,36,Closed,User Access
2729,Marketing,Data Error,High,2025-01-09,Analytics Team,12,24,Closed,Process
2730,Operations,Data Error,Critical,2025-03-12,Analytics Team,29,36,Closed,Process
2731,Marketing,Data Error,Critical,2025-02-18,DevOps,11,12,Closed,Reporting
2732,Operations,Access Issue,High,2025-01-11,Analytics Team,45,36,Closed,Reporting
2733,HR,Data Error,Critical,2025-04-02,DevOps,33,8,Closed,Automation
2734,Finance,Workflow Delay,Critical,2025-01-22,Analytics Team,44,48,Closed,User Access
2735,HR,Reporting Failure,Low,2025-01-06,DevOps,18,48,Closed,Reporting
2736,Marketing,Permission Issue,Low,2025-04-25,IT Support,19,36,Closed,User Access
2737,Marketing,System Bug,High,2025-04-16,IT Support,59,24,Open,System
2738,HR,Reporting Failure,Medium,2025-03-30,IT Support,69,48,Open,User Access
2739,Operations,Integration Error,Low,2025-02-22,IT Support,60,24,Closed,System
2740,Operations,Data Error,Critical,2025-04-25,DevOps,49,48,Closed,Automation
2741,Operations,Workflow Delay,Low,2025-01-17,Process Team,33,36,Closed,System
2742,Compliance,Workflow Delay,Critical,2025-01-23,DevOps,61,36,Closed,User Access
2743,Finance,Reporting Failure,High,2025-04-05,Analytics Team,64,12,Closed,Process
2744,Compliance,Integration Error,High,2025-02-07,Process Team,62,12,Closed,System
2745,Sales,Access Issue,Medium,2025-01-14,DataOps,55,36,Closed,User Access
2746,Operations,Permission Issue,Low,2025-03-06,Process Team,60,36,Open,User Access
2747,Compliance,Workflow Delay,Low,2025-02-04,IT Support,4,36,Closed,Process
2748,Finance,Access Issue,Medium,2025-01-03,Analytics Team,44,8,Closed,Reporting
2749,Customer Support,Permission Issue,Low,2025-01-19,DataOps,50,48,Closed,Process
2750,Compliance,Data Error,High,2025-04-01,IT Support,34,36,Closed,Automation
2751,HR,Workflow Delay,Medium,2025-01-09,DataOps,58,36,Closed,Process
2752,HR,Data Error,High,2025-03-26,Analytics Team,10,8,Open,Reporting
2753,Operations,Reporting Failure,High,2025-02-08,DevOps,16,12,Closed,Reporting
2754,Compliance,Integration Error,Medium,2025-04-07,Process Team,23,48,Closed,User Access
2755,Customer Support,Data Error,Critical,2025-04-20,IT Support,55,8,Open,User Access
2756,Sales,Data Error,Low,2025-01-30,Analytics Team,21,36,Closed,Process
2757,Sales,Reporting Failure,Critical,2025-01-15,Analytics Team,4,48,Closed,System
2758,Sales,Workflow Delay,Medium,2025-01-10,DataOps,34,12,Closed,User Access
2759,Finance,System Bug,Critical,2025-01-06,IT Support,20,8,Closed,Process
2760,Marketing,Access Issue,High,2025-03-23,Analytics Team,42,12,Closed,System
2761,Operations,System Bug,High,2025-03-17,IT Support,9,24,Closed,Automation
2762,Sales,Integration Error,Critical,2025-03-17,IT Support,28,36,Closed,System
2763,HR,Permission Issue,Medium,2025-04-14,IT Support,54,12,Closed,System
2764,Engineering,Integration Error,Low,2025-02-24,DataOps,16,48,Closed,Process
2765,Customer Support,Access Issue,Medium,2025-04-08,Analytics Team,70,24,Closed,User Access
2766,Marketing,Integration Error,Critical,2025-03-01,IT Support,58,48,Closed,Automation
2767,Compliance,System Bug,Medium,2025-03-14,Analytics Team,22,8,Closed,Process
2768,Engineering,Workflow Delay,Critical,2025-04-27,DataOps,4,24,Closed,Reporting
2769,Customer Support,Access Issue,High,2025-03-08,Analytics Team,63,24,Open,Process
2770,Operations,Data Error,Low,2025-02-08,DataOps,68,48,Closed,Process
2771,Sales,Integration Error,Low,2025-04-05,DataOps,40,36,Closed,Automation
2772,Marketing,Permission Issue,Critical,2025-03-29,DevOps,72,48,Closed,Process
2773,Sales,Data Error,Low,2025-02-19,Process Team,16,8,Open,Automation
2774,Sales,System Bug,High,2025-04-26,Analytics Team,68,8,Open,System
2775,Marketing,Permission Issue,Critical,2025-01-15,DevOps,56,24,Closed,System
2776,Operations,Integration Error,Medium,2025-03-22,DevOps,30,48,Closed,System
2777,Engineering,Access Issue,Medium,2025-02-20,IT Support,2,24,Closed,Automation
2778,Marketing,Data Error,Critical,2025-02-20,DataOps,63,8,Open,Reporting
2779,HR,Permission Issue,Critical,2025-01-13,IT Support,57,24,Closed,Automation
2780,Sales,Integration Error,High,2025-03-13,Analytics Team,1,36,Closed,Automation
2781,HR,Reporting Failure,Medium,2025-03-18,DevOps,13,24,Closed,Automation
2782,Compliance,Reporting Failure,Critical,2025-04-24,Analytics Team,70,36,Closed,System
2783,HR,Data Error,Medium,2025-02-07,DataOps,27,12,Closed,Reporting
2784,Engineering,Permission Issue,Medium,2025-03-20,IT Support,58,24,Closed,System
2785,Engineering,Workflow Delay,Critical,2025-01-12,IT Support,26,48,Closed,System
2786,Customer Support,Reporting Failure,Critical,2025-04-02,DevOps,42,8,Open,System
2787,Sales,Reporting Failure,Critical,2025-03-30,DevOps,58,8,Closed,User Access
2788,HR,System Bug,High,2025-02-01,IT Support,67,36,Open,Reporting
2789,Operations,Permission Issue,High,2025-02-04,DevOps,30,24,Closed,User Access
2790,Operations,Permission Issue,Critical,2025-03-29,DevOps,22,36,Closed,Process
2791,Marketing,Data Error,Low,2025-04-12,DataOps,22,8,Open,System
2792,Marketing,Reporting Failure,Low,2025-03-04,IT Support,52,24,Closed,Reporting
2793,Operations,Reporting Failure,High,2025-04-06,Process Team,11,48,Closed,User Access
2794,HR,System Bug,High,2025-02-10,IT Support,62,24,Open,User Access
2795,Customer Support,Reporting Failure,Critical,2025-04-02,IT Support,44,48,Closed,Process
2796,Sales,Reporting Failure,High,2025-03-13,DataOps,71,12,Closed,Automation
2797,Customer Support,Permission Issue,High,2025-04-15,DevOps,15,8,Open,System
2798,Engineering,Access Issue,High,2025-01-27,DataOps,54,12,Closed,Automation
2799,Customer Support,System Bug,Medium,2025-01-27,Process Team,6,8,Closed,Automation
2800,Customer Support,Reporting Failure,Critical,2025-03-24,Analytics Team,27,8,Open,Process
2801,Compliance,Data Error,Medium,2025-04-19,Analytics Team,51,48,Closed,System
2802,Engineering,Reporting Failure,Critical,2025-02-04,Process Team,33,12,Closed,User Access
2803,HR,Reporting Failure,Medium,2025-01-09,Analytics Team,2,48,Closed,Reporting
2804,Compliance,Access Issue,High,2025-01-02,IT Support,55,48,Open,Reporting
2805,Marketing,System Bug,Medium,2025-01-18,Process Team,32,36,Closed,Automation
2806,Marketing,Access Issue,High,2025-02-10,DataOps,70,8,Closed,System
2807,Marketing,Access Issue,High,2025-04-22,Analytics Team,69,48,Closed,User Access
2808,Compliance,Integration Error,Medium,2025-01-16,DataOps,7,48,Closed,Process
2809,HR,Access Issue,Low,2025-03-14,DevOps,50,36,Closed,System
2810,Finance,Permission Issue,Medium,2025-04-24,IT Support,50,24,Open,User Access
2811,Customer Support,Reporting Failure,Low,2025-02-20,Process Team,35,36,Closed,System
2812,Compliance,Workflow Delay,High,2025-04-22,DevOps,24,24,Closed,Process
2813,Marketing,Data Error,High,2025-01-06,DevOps,3,24,Closed,Reporting
2814,Engineering,Data Error,Low,2025-04-24,DevOps,28,36,Closed,User Access
2815,Customer Support,Access Issue,Medium,2025-01-22,Process Team,39,48,Closed,User Access
2816,HR,Reporting Failure,High,2025-03-21,IT Support,38,8,Closed,Process
2817,Operations,Data Error,Critical,2025-01-27,Process Team,5,36,Closed,Reporting
2818,Marketing,Access Issue,High,2025-03-03,Analytics Team,34,24,Open,User Access
2819,Marketing,Workflow Delay,Low,2025-04-26,IT Support,2,24,Open,Automation
2820,Compliance,Reporting Failure,Critical,2025-05-01,Analytics Team,7,36,Closed,User Access
2821,Compliance,Reporting Failure,Medium,2025-04-20,IT Support,33,36,Closed,Reporting
2822,Sales,Access Issue,Medium,2025-02-13,Analytics Team,24,36,Open,Process
2823,Engineering,Access Issue,Medium,2025-01-25,Analytics Team,46,48,Open,Automation
2824,Operations,Data Error,Low,2025-01-25,Process Team,51,24,Open,Process
2825,Engineering,Reporting Failure,Low,2025-02-28,DevOps,21,12,Closed,Process
2826,Finance,Access Issue,Low,2025-04-09,IT Support,25,48,Closed,Reporting
2827,Sales,Permission Issue,Critical,2025-03-15,Analytics Team,30,8,Closed,User Access
2828,Customer Support,Data Error,High,2025-01-09,Analytics Team,9,36,Closed,User Access
2829,Customer Support,Permission Issue,Low,2025-01-26,Analytics Team,35,12,Closed,Automation
2830,HR,Integration Error,Critical,2025-01-04,Analytics Team,44,36,Closed,User Access
2831,Customer Support,Integration Error,High,2025-02-01,DataOps,31,12,Closed,Reporting
2832,Operations,Workflow Delay,High,2025-01-28,DevOps,26,48,Closed,Process
2833,Compliance,Permission Issue,Critical,2025-02-03,IT Support,30,12,Closed,Reporting
2834,Marketing,Workflow Delay,Critical,2025-01-24,Analytics Team,8,12,Closed,System
2835,Sales,Access Issue,Medium,2025-03-08,IT Support,41,8,Open,Process
2836,Sales,Integration Error,High,2025-04-27,Analytics Team,62,36,Closed,Automation
2837,Engineering,Integration Error,Low,2025-03-09,DataOps,53,24,Closed,System
2838,Compliance,Data Error,Low,2025-01-23,DevOps,32,48,Closed,Automation
2839,Finance,Permission Issue,High,2025-01-11,DataOps,46,48,Open,User Access
2840,Marketing,System Bug,Critical,2025-03-22,DevOps,53,24,Closed,Process
2841,Finance,Reporting Failure,Critical,2025-01-09,Process Team,26,36,Closed,System
2842,Operations,Integration Error,Medium,2025-01-13,IT Support,64,48,Open,System
2843,Engineering,Access Issue,Medium,2025-03-22,DevOps,49,36,Closed,System
2844,Marketing,Workflow Delay,Medium,2025-03-04,DataOps,13,48,Open,Process
2845,Finance,Workflow Delay,Medium,2025-04-26,DataOps,7,12,Closed,User Access
2846,Operations,System Bug,Medium,2025-04-02,DataOps,18,36,Closed,Process
2847,HR,Reporting Failure,High,2025-04-29,IT Support,4,8,Closed,Process
2848,Marketing,Data Error,Low,2025-04-03,DataOps,64,8,Closed,Process
2849,Customer Support,Access Issue,Critical,2025-03-31,Analytics Team,17,12,Closed,System
2850,Engineering,Data Error,Medium,2025-03-23,Analytics Team,21,8,Closed,Automation
2851,Engineering,Integration Error,Medium,2025-02-09,Process Team,41,48,Open,Automation
2852,HR,Integration Error,Low,2025-03-31,DataOps,21,12,Open,Process
2853,Operations,Access Issue,Low,2025-04-10,IT Support,15,24,Closed,Automation
2854,Finance,System Bug,Low,2025-02-12,DataOps,15,36,Closed,Reporting
2855,HR,Integration Error,Critical,2025-01-25,Process Team,29,48,Closed,User Access
2856,Sales,Access Issue,Critical,2025-01-12,DataOps,66,24,Closed,Reporting
2857,Marketing,Reporting Failure,Low,2025-03-28,DataOps,63,8,Closed,Automation
2858,HR,Permission Issue,Medium,2025-02-27,Process Team,38,12,Closed,User Access
2859,Marketing,Access Issue,Medium,2025-03-13,DataOps,30,48,Open,Process
2860,Compliance,Permission Issue,Medium,2025-01-03,IT Support,51,12,Closed,Process
2861,Sales,Integration Error,Critical,2025-01-22,Analytics Team,60,48,Closed,Reporting
2862,Sales,Integration Error,Low,2025-04-05,Analytics Team,66,12,Closed,System
2863,Marketing,Access Issue,Critical,2025-04-14,Analytics Team,10,36,Closed,User Access
2864,Compliance,Permission Issue,Medium,2025-03-08,Process Team,41,36,Closed,Reporting
2865,Operations,Integration Error,Critical,2025-03-09,IT Support,44,36,Closed,Reporting
2866,HR,Reporting Failure,Medium,2025-03-20,Process Team,68,24,Open,Automation
2867,Sales,Data Error,Medium,2025-02-17,Process Team,7,24,Closed,Process
2868,Compliance,Access Issue,Critical,2025-02-04,Process Team,58,36,Open,Reporting
2869,Operations,Access Issue,Medium,2025-04-30,Analytics Team,59,48,Closed,User Access
2870,Engineering,Workflow Delay,Critical,2025-04-19,Process Team,28,8,Open,Automation
2871,HR,Permission Issue,Critical,2025-01-08,Analytics Team,16,8,Closed,Automation
2872,Finance,Integration Error,Low,2025-03-02,DevOps,67,36,Closed,System
2873,Customer Support,Workflow Delay,Low,2025-01-16,DataOps,8,36,Closed,Reporting
2874,Compliance,Permission Issue,High,2025-01-25,DevOps,6,12,Open,Process
2875,Compliance,Access Issue,Medium,2025-03-05,Process Team,67,24,Closed,User Access
2876,Customer Support,Access Issue,Low,2025-04-16,Analytics Team,2,24,Closed,System
2877,Sales,Access Issue,High,2025-04-21,DataOps,31,48,Open,Automation
2878,Compliance,Permission Issue,High,2025-03-05,DataOps,50,12,Closed,Automation
2879,Sales,Workflow Delay,Critical,2025-02-01,Process Team,21,12,Closed,System
2880,Compliance,Integration Error,Critical,2025-03-15,DevOps,60,24,Open,System
2881,Customer Support,Workflow Delay,Low,2025-03-02,Analytics Team,39,12,Open,Automation
2882,Operations,Reporting Failure,High,2025-03-15,Analytics Team,2,8,Closed,Reporting
2883,Engineering,Workflow Delay,Low,2025-03-22,Process Team,69,48,Closed,Process
2884,Customer Support,Permission Issue,Low,2025-04-05,Analytics Team,44,24,Closed,User Access
2885,Customer Support,Workflow Delay,High,2025-01-13,IT Support,57,24,Closed,User Access
2886,Customer Support,Integration Error,Critical,2025-01-12,Analytics Team,41,48,Closed,Process
2887,Sales,System Bug,Medium,2025-02-12,Analytics Team,14,8,Closed,System
2888,Operations,Reporting Failure,High,2025-01-22,DevOps,31,8,Closed,User Access
2889,Sales,Integration Error,Medium,2025-02-21,IT Support,43,8,Open,User Access
2890,Compliance,Workflow Delay,Low,2025-03-22,DevOps,60,8,Closed,Reporting
2891,Marketing,Reporting Failure,Critical,2025-02-18,DevOps,62,36,Closed,Process
2892,Finance,Workflow Delay,High,2025-03-25,DevOps,2,8,Closed,System
2893,Operations,Access Issue,High,2025-04-22,DataOps,67,36,Open,User Access
2894,HR,Data Error,Medium,2025-03-08,Process Team,72,12,Open,User Access
2895,Customer Support,Permission Issue,Medium,2025-03-20,Analytics Team,70,24,Closed,Process
2896,Operations,Integration Error,High,2025-04-19,Analytics Team,34,48,Closed,System
2897,Customer Support,Data Error,Low,2025-04-20,DataOps,36,12,Open,Process
2898,Sales,Permission Issue,Medium,2025-02-05,Process Team,45,8,Closed,System
2899,Finance,Access Issue,Low,2025-01-07,DevOps,47,24,Closed,System
2900,Customer Support,Reporting Failure,Medium,2025-03-09,Process Team,50,48,Closed,Process
2901,Sales,Permission Issue,Medium,2025-03-26,DataOps,63,12,Open,System
2902,Engineering,Data Error,Low,2025-02-07,Analytics Team,55,36,Closed,Reporting
2903,Compliance,Reporting Failure,Critical,2025-03-11,IT Support,9,24,Open,Automation
2904,Finance,Access Issue,Medium,2025-03-29,DataOps,54,36,Closed,User Access
2905,Customer Support,Access Issue,Critical,2025-04-26,IT Support,68,36,Closed,System
2906,Compliance,Data Error,High,2025-01-24,IT Support,53,8,Closed,System
2907,Customer Support,Workflow Delay,Low,2025-04-05,Analytics Team,4,48,Open,Process
2908,Compliance,Integration Error,High,2025-04-05,DataOps,31,8,Closed,Automation
2909,Compliance,Access Issue,High,2025-04-16,DataOps,15,8,Closed,Automation
2910,Customer Support,Permission Issue,High,2025-01-14,Analytics Team,18,8,Closed,Process
2911,Operations,Workflow Delay,High,2025-01-21,DevOps,72,36,Closed,System
2912,Compliance,System Bug,Critical,2025-01-27,Process Team,5,36,Open,Automation
2913,Engineering,Access Issue,Critical,2025-03-14,DevOps,58,48,Closed,Reporting
2914,Operations,Workflow Delay,Medium,2025-03-25,DataOps,27,24,Closed,Reporting
2915,Customer Support,Reporting Failure,Critical,2025-01-11,IT Support,23,48,Closed,Automation
2916,Engineering,System Bug,Low,2025-04-19,DevOps,20,8,Closed,Reporting
2917,HR,Data Error,Critical,2025-01-27,Analytics Team,47,36,Closed,Automation
2918,HR,Permission Issue,Medium,2025-04-19,Analytics Team,7,24,Closed,User Access
2919,HR,Integration Error,High,2025-01-28,IT Support,45,36,Closed,System
2920,Marketing,System Bug,Medium,2025-03-04,Process Team,22,12,Closed,Reporting
2921,HR,Access Issue,Medium,2025-01-11,IT Support,17,48,Closed,User Access
2922,Finance,Reporting Failure,Medium,2025-02-19,IT Support,71,12,Closed,Automation
2923,Marketing,System Bug,High,2025-04-24,Process Team,42,36,Closed,Reporting
2924,Finance,Integration Error,High,2025-04-10,Analytics Team,57,12,Closed,User Access
2925,Sales,Data Error,Critical,2025-02-03,Process Team,40,24,Open,Reporting
2926,Engineering,Permission Issue,Medium,2025-02-28,Analytics Team,53,12,Closed,Reporting
2927,Engineering,Access Issue,Critical,2025-04-16,Process Team,19,12,Closed,User Access
2928,Operations,System Bug,Medium,2025-04-20,IT Support,57,36,Closed,System
2929,Sales,Integration Error,High,2025-04-13,Process Team,24,24,Closed,System
2930,Compliance,Data Error,Low,2025-04-30,DevOps,20,8,Closed,User Access
2931,Marketing,Data Error,High,2025-02-01,Analytics Team,38,48,Open,System
2932,Operations,Integration Error,Medium,2025-03-30,DataOps,18,36,Open,System
2933,Finance,System Bug,Low,2025-02-06,Analytics Team,5,24,Closed,Automation
2934,Operations,Workflow Delay,Medium,2025-03-30,IT Support,5,24,Closed,Process
2935,Compliance,Integration Error,Critical,2025-01-16,DevOps,58,12,Open,Reporting
2936,Sales,Access Issue,High,2025-03-28,Process Team,28,12,Closed,Automation
2937,Customer Support,Integration Error,Critical,2025-03-19,Process Team,52,24,Closed,Reporting
2938,Marketing,Integration Error,Low,2025-01-15,DataOps,26,48,Closed,User Access
2939,Marketing,Data Error,Critical,2025-01-31,Analytics Team,61,12,Closed,Reporting
2940,Marketing,Data Error,High,2025-01-21,DevOps,65,48,Open,User Access
2941,Compliance,Reporting Failure,Low,2025-01-18,Analytics Team,37,48,Closed,Reporting
2942,Sales,Access Issue,Medium,2025-04-01,Analytics Team,48,24,Closed,Process
2943,Finance,Access Issue,High,2025-01-12,DataOps,62,12,Open,User Access
2944,Customer Support,System Bug,High,2025-04-08,IT Support,53,8,Closed,Reporting
2945,Operations,Permission Issue,High,2025-02-08,Analytics Team,49,48,Closed,Reporting
2946,Compliance,Data Error,Low,2025-01-31,Process Team,71,12,Closed,Process
2947,Finance,System Bug,Critical,2025-03-25,DevOps,65,8,Closed,Process
2948,Marketing,Reporting Failure,Critical,2025-03-04,DevOps,47,12,Closed,User Access
2949,Operations,Permission Issue,Medium,2025-01-04,DataOps,39,12,Closed,System
2950,Customer Support,Access Issue,High,2025-04-24,DataOps,25,8,Closed,Automation
2951,Operations,Data Error,Medium,2025-01-10,Analytics Team,3,48,Closed,Reporting
2952,Marketing,Access Issue,Critical,2025-03-28,DataOps,33,36,Closed,User Access
2953,Operations,Data Error,Critical,2025-04-01,Analytics Team,32,48,Open,Reporting
2954,Customer Support,Data Error,Critical,2025-01-13,Process Team,52,24,Closed,Automation
2955,Marketing,Integration Error,Low,2025-03-03,DataOps,11,48,Open,User Access
2956,Compliance,Access Issue,Low,2025-02-11,IT Support,35,8,Closed,User Access
2957,Marketing,Workflow Delay,High,2025-05-01,DataOps,24,36,Closed,Process
2958,Finance,Workflow Delay,Critical,2025-02-21,IT Support,37,8,Closed,User Access
2959,Operations,Workflow Delay,Low,2025-02-01,IT Support,56,8,Closed,Automation
2960,Operations,Data Error,Medium,2025-01-16,Process Team,69,36,Open,Automation
2961,Operations,Access Issue,High,2025-01-05,DataOps,34,36,Closed,Automation
2962,Engineering,Access Issue,Critical,2025-03-17,DataOps,8,24,Open,Process
2963,Customer Support,Reporting Failure,Critical,2025-01-05,Analytics Team,31,8,Closed,Process
2964,Engineering,Integration Error,High,2025-04-25,Analytics Team,6,48,Closed,Reporting
2965,Operations,Access Issue,Critical,2025-04-10,Analytics Team,22,24,Closed,Reporting
2966,Engineering,Access Issue,Low,2025-01-25,DataOps,53,12,Closed,User Access
2967,Compliance,Integration Error,Low,2025-04-03,IT Support,6,48,Closed,User Access
2968,Compliance,Reporting Failure,Low,2025-04-29,DevOps,67,36,Closed,Automation
2969,Compliance,Workflow Delay,Medium,2025-03-13,IT Support,60,8,Closed,System
2970,Engineering,Integration Error,Low,2025-02-02,Analytics Team,51,8,Open,User Access
2971,Operations,Permission Issue,Medium,2025-04-12,DevOps,50,24,Closed,User Access
2972,HR,Data Error,High,2025-02-01,Process Team,17,24,Closed,User Access
2973,Marketing,Workflow Delay,Medium,2025-04-08,DevOps,12,12,Closed,Automation
2974,Operations,Data Error,High,2025-04-09,DevOps,50,12,Closed,User Access
2975,Engineering,Access Issue,Medium,2025-04-15,DevOps,64,24,Closed,Automation
2976,Sales,Workflow Delay,Critical,2025-03-22,DataOps,47,24,Open,Process
2977,Engineering,Workflow Delay,Low,2025-02-06,DataOps,69,8,Closed,Automation
2978,Finance,Permission Issue,High,2025-04-01,Process Team,16,36,Open,Reporting
2979,HR,Permission Issue,Critical,2025-04-14,Process Team,47,24,Open,Process
2980,Marketing,Data Error,Low,2025-03-19,Process Team,22,24,Closed,System
2981,Compliance,Permission Issue,Low,2025-02-16,DataOps,57,48,Closed,Reporting
2982,Finance,System Bug,Low,2025-01-04,Process Team,60,48,Closed,User Access
2983,Compliance,Data Error,High,2025-02-22,Process Team,59,24,Open,Automation
2984,Customer Support,Access Issue,High,2025-01-06,DataOps,62,24,Open,System
2985,Compliance,Access Issue,High,2025-04-22,IT Support,27,12,Closed,Process
2986,Sales,Permission Issue,Low,2025-02-06,Analytics Team,9,48,Closed,Automation
2987,Operations,Permission Issue,High,2025-01-16,Process Team,44,12,Closed,Automation
2988,Operations,Access Issue,Critical,2025-04-22,Analytics Team,47,8,Closed,System
2989,Customer Support,Access Issue,High,2025-01-11,Analytics Team,58,24,Open,Reporting
2990,Marketing,System Bug,Medium,2025-02-04,Process Team,72,24,Closed,Automation
2991,Operations,Permission Issue,Medium,2025-02-02,Analytics Team,9,12,Open,User Access
2992,Engineering,Reporting Failure,Medium,2025-02-13,DevOps,55,36,Open,Process
2993,Customer Support,Access Issue,Critical,2025-01-11,DataOps,43,24,Open,System
2994,Compliance,System Bug,High,2025-01-08,DataOps,29,12,Closed,System
2995,Marketing,Permission Issue,High,2025-02-11,IT Support,58,24,Closed,User Access
2996,Finance,System Bug,Critical,2025-02-16,DevOps,32,24,Closed,Automation
2997,Engineering,Access Issue,Medium,2025-04-15,DevOps,44,8,Open,Process
2998,Finance,Data Error,Medium,2025-03-19,IT Support,48,24,Closed,Process
2999,Engineering,Reporting Failure,Critical,2025-01-31,Process Team,56,48,Closed,Automation
3000,Compliance,Workflow Delay,Medium,2025-03-07,DevOps,56,36,Open,Reporting
